P23_webcam01_P23_coffee	808
P23_webcam01_P23_friedegg	2515
P23_webcam01_P23_juice	1711
P23_webcam01_P23_milk	1250
P23_webcam01_P23_pancake	4553
P23_webcam01_P23_salat	3140
P23_webcam01_P23_sandwich	1487
P23_webcam01_P23_scrambledegg	2453
P23_webcam01_P23_tea	717
P23_webcam02_P23_cereals	1042
P23_webcam02_P23_coffee	808
P23_webcam02_P23_friedegg	2515
P23_webcam02_P23_juice	1711
P23_webcam02_P23_milk	1250
P23_webcam02_P23_pancake	4553
P23_webcam02_P23_salat	3140
P23_webcam02_P23_sandwich	1487
P23_webcam02_P23_scrambledegg	2453
P23_webcam02_P23_tea	717
P24_cam01_P24_cereals	907
P24_cam01_P24_coffee	452
P24_cam01_P24_friedegg	3302
P24_cam01_P24_juice	1531
P24_cam01_P24_milk	1406
P24_cam01_P24_pancake	8400
P24_cam01_P24_salat	3025
P24_cam01_P24_sandwich	2245
P24_cam01_P24_scrambledegg	4716
P24_cam01_P24_tea	738
P24_cam02_P24_cereals	907
P24_cam02_P24_coffee	452
P24_cam02_P24_friedegg	3302
P24_cam02_P24_juice	1531
P24_cam02_P24_milk	1406
P24_cam02_P24_pancake	8400
P24_cam02_P24_salat	3025
P24_cam02_P24_sandwich	2245
P24_stereo01_P24_coffee	452
P24_stereo01_P24_friedegg	3302
P24_stereo01_P24_salat	3025
P24_stereo01_P24_sandwich	2245
P24_webcam01_P24_cereals	907
P24_webcam01_P24_coffee	452
P24_webcam01_P24_friedegg	3302
P24_webcam01_P24_juice	1531
P24_webcam01_P24_milk	1406
P24_webcam01_P24_pancake	8400
P24_webcam01_P24_salat	3025
P24_webcam01_P24_sandwich	2245
P24_webcam01_P24_scrambledegg	4716
P24_webcam01_P24_tea	738
P24_webcam02_P24_cereals	907
P24_webcam02_P24_coffee	452
P24_webcam02_P24_friedegg	3302
P24_webcam02_P24_juice	1531
P24_webcam02_P24_milk	1406
P24_webcam02_P24_pancake	8400
P24_webcam02_P24_salat	3025
P24_webcam02_P24_sandwich	2245
P24_webcam02_P24_scrambledegg	4716
P24_webcam02_P24_tea	738
P25_cam01_P25_cereals	795
P25_cam01_P25_coffee	186
P25_cam01_P25_friedegg	2394
P25_cam01_P25_juice	605
P25_cam01_P25_milk	1510
P25_cam01_P25_salat	2720
P25_cam01_P25_sandwich	1917
P25_cam01_P25_scrambledegg	2560
P25_cam01_P25_tea	1169
P25_cam02_P25_cereals	795
P25_cam02_P25_coffee	186
P25_cam02_P25_friedegg	2394
P25_cam02_P25_juice	605
P25_cam02_P25_milk	1510
P25_cam02_P25_pancake	5224
P25_cam02_P25_salat	2720
P25_cam02_P25_sandwich	1917
P25_cam02_P25_scrambledegg	2560
P25_cam02_P25_tea	1169
P25_stereo01_P25_juice	605
P25_stereo01_P25_salat	2720
P25_stereo01_P25_sandwich	1917
P25_stereo01_P25_tea	1169
P25_webcam02_P25_cereals	795
P25_webcam02_P25_coffee	186
P25_webcam02_P25_friedegg	2394
P25_webcam02_P25_juice	605
P25_webcam02_P25_milk	1510
P25_webcam02_P25_pancake	5224
P25_webcam02_P25_salat	2720
P25_webcam02_P25_sandwich	1917
P25_webcam02_P25_scrambledegg	2560
P25_webcam02_P25_tea	1169
P26_cam01_P26_cereals	659
P26_cam01_P26_coffee	521
P26_cam01_P26_juice	1310
P26_cam01_P26_milk	1230
P26_cam01_P26_pancake	6981
P26_cam01_P26_salat	3685
P26_cam01_P26_sandwich	1869
P26_cam01_P26_scrambledegg	3400
P26_cam02_P26_cereals	659
P26_cam02_P26_coffee	521
P26_cam02_P26_friedegg	3149
P26_cam02_P26_juice	1310
P26_cam02_P26_milk	1230
P26_cam02_P26_pancake	6981
P26_cam02_P26_salat	3685
P26_cam02_P26_sandwich	1869
P26_cam02_P26_scrambledegg	3400
P26_stereo01_P26_cereals	659
P26_stereo01_P26_coffee	521
P26_stereo01_P26_juice	1310
P26_stereo01_P26_pancake	6981
P26_webcam02_P26_cereals	659
P26_webcam02_P26_coffee	521
P26_webcam02_P26_friedegg	3149
P26_webcam02_P26_juice	1310
P26_webcam02_P26_milk	1230
P26_webcam02_P26_pancake	6981
P26_webcam02_P26_salat	3685
P26_webcam02_P26_sandwich	1869
P26_webcam02_P26_scrambledegg	3400
P26_webcam02_P26_tea	899
P27_cam01_P27_cereals	986
P27_cam01_P27_coffee	905
P27_cam01_P27_friedegg	2812
P27_cam01_P27_juice	2264
P27_cam01_P27_milk	968
P27_cam01_P27_pancake	6854
P27_cam01_P27_salat	4884
P27_cam01_P27_sandwich	1822
P27_cam01_P27_scrambledegg	3564
P27_cam01_P27_tea	947
P27_cam02_P27_cereals	986
P27_cam02_P27_coffee	905
P27_cam02_P27_friedegg	2812
P27_cam02_P27_juice	2264
P27_cam02_P27_milk	968
P27_cam02_P27_pancake	6854
P27_cam02_P27_salat	4884
P27_cam02_P27_sandwich	1822
P27_cam02_P27_scrambledegg	3564
P27_cam02_P27_tea	947
P27_stereo01_P27_coffee	905
P27_stereo01_P27_friedegg	2812
P27_stereo01_P27_milk	968
P27_stereo01_P27_pancake	6854
P27_stereo01_P27_scrambledegg	3564
P27_webcam02_P27_cereals	986
P27_webcam02_P27_coffee	905
P27_webcam02_P27_friedegg	2812
P27_webcam02_P27_juice	2264
P27_webcam02_P27_milk	968
P27_webcam02_P27_pancake	6854
P27_webcam02_P27_salat	4884
P27_webcam02_P27_sandwich	1822
P27_webcam02_P27_scrambledegg	3564
P27_webcam02_P27_tea	947
P28_cam01_P28_cereals	388
P28_cam01_P28_juice	2140
P28_cam01_P28_salat	4275
P28_cam01_P28_sandwich	2776
P28_cam02_P28_cereals	388
P28_cam02_P28_juice	2140
P28_cam02_P28_salat	4275
P28_cam02_P28_sandwich	2776
P28_stereo01_P28_cereals	388
P28_stereo01_P28_salat	4275
P29_cam01_P29_cereals	449
P29_cam01_P29_coffee	590
P29_cam01_P29_friedegg	3735
P29_cam01_P29_juice	1401
P29_cam01_P29_milk	624
P29_cam01_P29_pancake	7204
P29_cam01_P29_salat	2727
P29_cam01_P29_sandwich	2156
P29_cam01_P29_scrambledegg	2946
P29_cam01_P29_tea	642
P29_cam02_P29_cereals	449
P29_cam02_P29_coffee	590
P29_cam02_P29_friedegg	3735
P29_cam02_P29_juice	1401
P29_cam02_P29_milk	624
P29_cam02_P29_pancake	7204
P29_cam02_P29_salat	2727
P29_cam02_P29_sandwich	2156
P29_cam02_P29_scrambledegg	2946
P29_cam02_P29_tea	642
P29_stereo01_P29_coffee	590
P29_stereo01_P29_pancake	7204
P29_stereo01_P29_sandwich	2156
P29_stereo01_P29_scrambledegg	2946
P29_stereo01_P29_tea	642
P30_cam01_P30_coffee	475
P30_cam01_P30_juice	1169
P30_cam01_P30_milk	637
P30_cam01_P30_pancake	6817
P30_cam01_P30_salat	1816
P30_cam01_P30_scrambledegg	2849
P30_cam01_P30_tea	373
P30_cam02_P30_cereals	577
P30_cam02_P30_coffee	475
P30_cam02_P30_friedegg	2772
P30_cam02_P30_juice	1169
P30_cam02_P30_milk	637
P30_cam02_P30_pancake	6817
P30_cam02_P30_salat	1816
P30_cam02_P30_sandwich	1627
P30_cam02_P30_scrambledegg	2849
P30_cam02_P30_tea	373
P30_stereo01_P30_coffee	475
P30_stereo01_P30_friedegg	2772
P30_stereo01_P30_milk	637
P30_stereo01_P30_sandwich	1627
P30_stereo01_P30_scrambledegg	2849
P30_stereo01_P30_tea	373
P31_cam01_P31_cereals	1428
P31_cam01_P31_coffee	687
P31_cam01_P31_friedegg	6762
P31_cam01_P31_juice	2411
P31_cam01_P31_milk	2528
P31_cam01_P31_pancake	9014
P31_cam01_P31_salat	5697
P31_cam01_P31_sandwich	3558
P31_cam01_P31_scrambledegg	4677
P31_cam01_P31_tea	1248
P31_cam02_P31_cereals	1428
P31_cam02_P31_coffee	687
P31_cam02_P31_friedegg	6762
P31_cam02_P31_juice	2411
P31_cam02_P31_milk	2528
P31_cam02_P31_pancake	9014
P31_cam02_P31_salat	5697
P31_cam02_P31_sandwich	3558
P31_cam02_P31_scrambledegg	4677
P31_cam02_P31_tea	1248
P31_stereo01_P31_coffee	687
P31_stereo01_P31_milk	2528
P31_stereo01_P31_tea	1248
P32_cam01_P32_cereals	405
P32_cam01_P32_coffee	409
P32_cam01_P32_friedegg	3898
P32_cam01_P32_juice	1281
P32_cam01_P32_milk	646
P32_cam01_P32_pancake	6794
P32_cam01_P32_salat	3628
P32_cam01_P32_sandwich	1090
P32_cam01_P32_scrambledegg	2852
P32_cam01_P32_tea	492
P32_cam02_P32_cereals	405
P32_cam02_P32_coffee	409
P32_cam02_P32_friedegg	3898
P32_cam02_P32_juice	1281
P32_cam02_P32_milk	646
P32_cam02_P32_pancake	6794
P32_cam02_P32_salat	3628
P32_cam02_P32_sandwich	1090
P32_cam02_P32_scrambledegg	2852
P32_cam02_P32_tea	492
P32_stereo01_P32_cereals	405
P32_stereo01_P32_coffee	409
P32_stereo01_P32_milk	646
P32_stereo01_P32_sandwich	1090
P32_stereo01_P32_tea	492
P33_cam01_P33_cereals	372
P33_cam01_P33_coffee	623
P33_cam01_P33_friedegg	2691
P33_cam01_P33_juice	1066
P33_cam01_P33_milk	719
P33_cam01_P33_pancake	3387
P33_cam01_P33_salat	4546
P33_cam01_P33_sandwich	1537
P33_cam01_P33_scrambledegg	3344
P33_cam01_P33_tea	591
P33_cam02_P33_cereals	372
P33_cam02_P33_coffee	623
P33_cam02_P33_friedegg	2691
P33_cam02_P33_juice	1066
P33_cam02_P33_milk	719
P33_cam02_P33_pancake	3387
P33_cam02_P33_salat	4546
P33_cam02_P33_sandwich	1537
P33_cam02_P33_scrambledegg	3344
P33_cam02_P33_tea	591
P33_stereo01_P33_cereals	372
P33_stereo01_P33_milk	719
P33_stereo01_P33_sandwich	1537
P33_stereo01_P33_tea	591
P34_cam01_P34_cereals	765
P34_cam01_P34_coffee	629
P34_cam01_P34_friedegg	2709
P34_cam01_P34_juice	939
P34_cam01_P34_milk	1162
P34_cam01_P34_sandwich	1098
P34_cam01_P34_scrambledegg	4455
P34_cam01_P34_tea	815
P34_cam02_P34_friedegg	2709
P34_stereo01_P34_cereals	765
P34_stereo01_P34_friedegg	2709
P34_stereo01_P34_juice	939
P34_stereo01_P34_milk	1162
P34_stereo01_P34_salat	2243
P34_stereo01_P34_sandwich	1098
P34_stereo01_P34_scrambledegg	4455
P34_stereo01_P34_tea	815
P34_webcam02_P34_cereals	765
P34_webcam02_P34_coffee	629
P34_webcam02_P34_juice	939
P34_webcam02_P34_milk	1162
P34_webcam02_P34_salat	2243
P34_webcam02_P34_sandwich	1098
P34_webcam02_P34_scrambledegg	4455
P34_webcam02_P34_tea	815
P35_cam01_P35_cereals	566
P35_cam01_P35_coffee	449
P35_cam01_P35_friedegg	2672
P35_cam01_P35_juice	1215
P35_cam01_P35_milk	579
P35_cam01_P35_pancake	3509
P35_cam01_P35_salat	1619
P35_cam01_P35_sandwich	1078
P35_cam01_P35_scrambledegg	2088
P35_cam01_P35_tea	499
P35_cam02_P35_cereals	566
P35_cam02_P35_coffee	449
P35_cam02_P35_tea	499
P35_stereo01_P35_cereals	566
P35_stereo01_P35_coffee	449
P35_stereo01_P35_friedegg	2672
P35_stereo01_P35_juice	1215
P35_stereo01_P35_milk	579
P35_stereo01_P35_salat	1619
P35_stereo01_P35_sandwich	1078
P35_stereo01_P35_scrambledegg	2088
P35_stereo01_P35_tea	499
P35_webcam02_P35_cereals	566
P35_webcam02_P35_coffee	449
P35_webcam02_P35_friedegg	2672
P35_webcam02_P35_juice	1215
P35_webcam02_P35_milk	579
P35_webcam02_P35_pancake	3509
P35_webcam02_P35_salat	1619
P35_webcam02_P35_sandwich	1078
P35_webcam02_P35_scrambledegg	2088
P35_webcam02_P35_tea	499
P36_cam01_P36_cereals	525
P36_cam01_P36_friedegg	3967
P36_cam01_P36_juice	1698
P36_cam01_P36_milk	884
P36_cam01_P36_pancake	7053
P36_cam01_P36_salat	5296
P36_cam01_P36_sandwich	1572
P36_cam01_P36_scrambledegg	2247
P36_cam01_P36_tea	466
P36_stereo01_P36_cereals	525
P36_stereo01_P36_coffee	1162
P36_stereo01_P36_friedegg	3967
P36_stereo01_P36_juice	1698
P36_stereo01_P36_milk	884
P36_stereo01_P36_pancake	7053
P36_stereo01_P36_salat	5296
P36_stereo01_P36_sandwich	1572
P36_stereo01_P36_scrambledegg	2247
P36_stereo01_P36_tea	466
P36_webcam01_P36_cereals	525
P36_webcam01_P36_friedegg	3967
P36_webcam01_P36_juice	1698
P36_webcam01_P36_milk	884
P36_webcam01_P36_pancake	7053
P36_webcam01_P36_salat	5296
P36_webcam01_P36_sandwich	1572
P36_webcam01_P36_scrambledegg	2247
P36_webcam01_P36_tea	466
P36_webcam02_P36_cereals	525
P36_webcam02_P36_friedegg	3967
P36_webcam02_P36_juice	1698
P36_webcam02_P36_milk	884
P36_webcam02_P36_pancake	7053
P36_webcam02_P36_salat	5296
P36_webcam02_P36_sandwich	1572
P36_webcam02_P36_scrambledegg	2247
P36_webcam02_P36_tea	466
P37_cam01_P37_cereals	725
P37_cam01_P37_coffee	1027
P37_cam01_P37_friedegg	2425
P37_cam01_P37_juice	1627
P37_cam01_P37_milk	944
P37_cam01_P37_pancake	4455
P37_cam01_P37_salat	3494
P37_cam01_P37_sandwich	1292
P37_cam01_P37_scrambledegg	1365
P37_cam01_P37_tea	367
P37_stereo01_P37_cereals	725
P37_stereo01_P37_coffee	1027
P37_stereo01_P37_friedegg	2425
P37_stereo01_P37_juice	1627
P37_stereo01_P37_milk	944
P37_stereo01_P37_pancake	4455
P37_stereo01_P37_salat	3494
P37_stereo01_P37_sandwich	1292
P37_stereo01_P37_scrambledegg	1365
P37_stereo01_P37_tea	367
P37_webcam01_P37_cereals	725
P37_webcam01_P37_coffee	1027
P37_webcam01_P37_friedegg	2425
P37_webcam01_P37_juice	1627
P37_webcam01_P37_milk	944
P37_webcam01_P37_pancake	4455
P37_webcam01_P37_salat	3494
P37_webcam01_P37_sandwich	1292
P37_webcam01_P37_scrambledegg	1365
P37_webcam01_P37_tea	367
P37_webcam02_P37_cereals	725
P37_webcam02_P37_coffee	1027
P37_webcam02_P37_friedegg	2425
P37_webcam02_P37_juice	1627
P37_webcam02_P37_milk	944
P37_webcam02_P37_pancake	4455
P37_webcam02_P37_salat	3494
P37_webcam02_P37_sandwich	1292
P37_webcam02_P37_scrambledegg	1365
P37_webcam02_P37_tea	367
P38_cam01_P38_cereals	667
P38_cam01_P38_coffee	766
P38_cam01_P38_friedegg	3047
P38_cam01_P38_juice	1468
P38_cam01_P38_milk	1069
P38_cam01_P38_pancake	7498
P38_cam01_P38_salat	2644
P38_cam01_P38_sandwich	1109
P38_cam01_P38_scrambledegg	3453
P38_cam01_P38_tea	446
P38_stereo01_P38_cereals	667
P38_stereo01_P38_coffee	766
P38_stereo01_P38_friedegg	3047
P38_stereo01_P38_juice	1468
P38_stereo01_P38_milk	1069
P38_stereo01_P38_pancake	7498
P38_stereo01_P38_salat	2644
P38_stereo01_P38_sandwich	1109
P38_stereo01_P38_scrambledegg	3453
P38_stereo01_P38_tea	446
P38_webcam01_P38_cereals	667
P38_webcam01_P38_coffee	766
P38_webcam01_P38_friedegg	3047
P38_webcam01_P38_juice	1468
P38_webcam01_P38_milk	1069
P38_webcam01_P38_pancake	7498
P38_webcam01_P38_salat	2644
P38_webcam01_P38_sandwich	1109
P38_webcam01_P38_scrambledegg	3453
P38_webcam01_P38_tea	446
P38_webcam02_P38_cereals	667
P38_webcam02_P38_coffee	766
P38_webcam02_P38_friedegg	3047
P38_webcam02_P38_juice	1468
P38_webcam02_P38_milk	1069
P38_webcam02_P38_pancake	7498
P38_webcam02_P38_salat	2644
P38_webcam02_P38_sandwich	1109
P38_webcam02_P38_scrambledegg	3453
P38_webcam02_P38_tea	446
P39_cam01_P39_cereals	699
P39_cam01_P39_friedegg	2890
P39_cam01_P39_milk	947
P39_cam01_P39_pancake	8990
P39_cam01_P39_salat	2669
P39_cam01_P39_sandwich	1524
P39_cam01_P39_scrambledegg	4407
P39_cam01_P39_tea	1304
P39_cam02_P39_cereals	699
P39_cam02_P39_friedegg	2890
P39_cam02_P39_juice	1811
P39_cam02_P39_milk	947
P39_cam02_P39_pancake	8990
P39_cam02_P39_salat	2669
P39_cam02_P39_sandwich	1524
P39_cam02_P39_scrambledegg	4407
P39_cam02_P39_tea	1304
P39_stereo01_P39_cereals	699
P39_stereo01_P39_coffee	644
P39_stereo01_P39_friedegg	2890
P39_stereo01_P39_juice	1811
P39_stereo01_P39_milk	947
P39_stereo01_P39_pancake	8990
P39_stereo01_P39_salat	2669
P39_stereo01_P39_sandwich	1524
P39_stereo01_P39_scrambledegg	4407
P39_stereo01_P39_tea	1304
P39_webcam01_P39_cereals	699
P39_webcam01_P39_friedegg	2890
P39_webcam01_P39_pancake	8990
P39_webcam01_P39_salat	2669
P39_webcam01_P39_sandwich	1524
P39_webcam01_P39_scrambledegg	4407
P39_webcam02_P39_cereals	699
P39_webcam02_P39_coffee	644
P39_webcam02_P39_friedegg	2890
P39_webcam02_P39_juice	1811
P39_webcam02_P39_milk	947
P39_webcam02_P39_pancake	8990
P39_webcam02_P39_salat	2669
P39_webcam02_P39_sandwich	1524
P39_webcam02_P39_scrambledegg	4407
P39_webcam02_P39_tea	1304
P40_cam01_P40_cereals	501
P40_cam01_P40_friedegg	2356
P40_cam01_P40_juice	1002
P40_cam01_P40_milk	725
P40_cam01_P40_pancake	3313
P40_cam01_P40_salat	2197
P40_cam01_P40_sandwich	1447
P40_cam01_P40_scrambledegg	1860
P40_cam02_P40_cereals	501
P40_cam02_P40_coffee	423
P40_cam02_P40_friedegg	2356
P40_cam02_P40_juice	1002
P40_cam02_P40_milk	725
P40_cam02_P40_pancake	3313
P40_cam02_P40_salat	2197
P40_cam02_P40_sandwich	1447
P40_cam02_P40_scrambledegg	1860
P40_cam02_P40_tea	1111
P40_stereo01_P40_cereals	501
P40_stereo01_P40_coffee	423
P40_stereo01_P40_friedegg	2356
P40_stereo01_P40_juice	1002
P40_stereo01_P40_milk	725
